time,time1,width,height,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_cmd,curv1,curv1_l/r_qin,curv1_l/r_qin_atan,,curv6,curv6_l/r_qin,curv6_l/r_qin_atan,angle
,,,,,image/23500.jpg,-0.009649471,,,,,-0.000106184,-0.028860887,-0.028852877,,-3.59E-05,-0.009745316,-0.009745007,-0.009649471
,,,,,image/23501.jpg,-0.013926564,,,,,-3.59E-05,-0.009745316,-0.009745007,,-0.000169219,-0.045993641,-0.04596125,-0.013926564
,,,,,image/23502.jpg,-0.015968836,,,,,-0.000169219,-0.045993641,-0.04596125,,-6.59E-05,-0.017916011,-0.017914095,-0.015968836
,,,,,image/23503.jpg,-0.003763878,,,,,-6.59E-05,-0.017916011,-0.017914095,,1.05E-05,0.00285859,0.002858582,-0.003763878
,,,,,image/23504.jpg,-0.010267338,,,,,1.05E-05,0.00285859,0.002858582,,-0.000161723,-0.043956211,-0.043927934,-0.010267338
,,,,,image/23505.jpg,-0.014756812,,,,,-0.000161723,-0.043956211,-0.043927934,,-5.56E-05,-0.015100462,-0.015099314,-0.014756812
,,,,,image/23506.jpg,-0.007426337,,,,,-5.56E-05,-0.015100462,-0.015099314,,-5.37E-05,-0.014607074,-0.014606035,-0.007426337
,,,,,image/23507.jpg,-0.002763971,,,,,-5.37E-05,-0.014607074,-0.014606035,,1.31E-05,0.003550167,0.003550152,-0.002763971
,,,,,image/23508.jpg,0.004797461,,,,,1.31E-05,0.003550167,0.003550152,,5.75E-05,0.015640967,0.015639691,0.004797461
,,,,,image/23509.jpg,0.002309981,,,,,5.75E-05,0.015640967,0.015639691,,-2.35E-05,-0.006399854,-0.006399767,0.002309981
,,,,,image/23510.jpg,-0.034076663,,,,,-2.35E-05,-0.006399854,-0.006399767,,-0.000480657,-0.130642612,-0.129906884,-0.034076663
,,,,,image/23511.jpg,-0.070439178,,,,,-0.000480657,-0.130642612,-0.129906884,,-0.000563016,-0.15302783,-0.151849827,-0.070439178
,,,,,image/23512.jpg,-0.069948276,,,,,-0.000563016,-0.15302783,-0.151849827,,-0.000473311,-0.128646001,-0.127943278,-0.069948276
,,,,,image/23513.jpg,-0.063343072,,,,,-0.000473311,-0.128646001,-0.127943278,,-0.000463911,-0.126090945,-0.125429011,-0.063343072
,,,,,image/23514.jpg,-0.048848831,,,,,-0.000463911,-0.126090945,-0.125429011,,-0.000257839,-0.070080707,-0.069966314,-0.048848831
,,,,,image/23515.jpg,-0.040945384,,,,,-0.000257839,-0.070080707,-0.069966314,,-0.000346179,-0.094091426,-0.093815221,-0.040945384
,,,,,image/23516.jpg,-0.048136703,,,,,-0.000346179,-0.094091426,-0.093815221,,-0.000364436,-0.099053658,-0.098731592,-0.048136703
,,,,,image/23517.jpg,-0.049749386,,,,,-0.000364436,-0.099053658,-0.098731592,,-0.000370137,-0.100603308,-0.100265951,-0.049749386
,,,,,image/23518.jpg,-0.051160489,,,,,-0.000370137,-0.100603308,-0.100265951,,-0.000385418,-0.104756698,-0.104376003,-0.051160489
,,,,,image/23519.jpg,-0.049192568,,,,,-0.000385418,-0.104756698,-0.104376003,,-0.000340905,-0.092658085,-0.09239427,-0.049192568
,,,,,image/23520.jpg,-0.036613103,,,,,-0.000340905,-0.092658085,-0.09239427,,-0.000199083,-0.054110861,-0.054058141,-0.036613103
,,,,,image/23521.jpg,-0.019791187,,,,,-0.000199083,-0.054110861,-0.054058141,,-9.24E-05,-0.025111885,-0.025106609,-0.019791187
,,,,,image/23522.jpg,-0.00871208,,,,,-9.24E-05,-0.025111885,-0.025106609,,-3.58E-05,-0.009742021,-0.009741713,-0.00871208
,,,,,image/23523.jpg,-0.005793396,,,,,-3.58E-05,-0.009742021,-0.009741713,,-4.94E-05,-0.01343268,-0.013431872,-0.005793396
,,,,,image/23524.jpg,-0.006106186,,,,,-4.94E-05,-0.01343268,-0.013431872,,-4.04E-05,-0.010993315,-0.010992872,-0.006106186
,,,,,image/23525.jpg,0.000844754,,,,,-4.04E-05,-0.010993315,-0.010992872,,5.29E-05,0.014372878,0.014371888,0.000844754
,,,,,image/23526.jpg,0.007637579,,,,,5.29E-05,0.014372878,0.014371888,,5.95E-05,0.016179838,0.016178426,0.007637579
,,,,,image/23527.jpg,0.005484477,,,,,5.95E-05,0.016179838,0.016178426,,2.12E-05,0.005759547,0.005759483,0.005484477
,,,,,image/23528.jpg,0.001116204,,,,,2.12E-05,0.005759547,0.005759483,,-4.76E-06,-0.001294666,-0.001294665,0.001116204
,,,,,image/23529.jpg,-0.003925768,,,,,-4.76E-06,-0.001294666,-0.001294665,,-5.30E-05,-0.014409404,-0.014408407,-0.003925768
,,,,,image/23530.jpg,0.015820268,,,,,-5.30E-05,-0.014409404,-0.014408407,,0.00028641,0.077846157,0.077689477,0.015820268
,,,,,image/23531.jpg,0.045417746,,,,,0.00028641,0.077846157,0.077689477,,0.000383951,0.104357889,0.103981506,0.045417746
,,,,,image/23532.jpg,0.048579742,,,,,0.000383951,0.104357889,0.103981506,,0.000333274,0.090584009,0.09033746,0.048579742
,,,,,image/23533.jpg,0.055307187,,,,,0.000333274,0.090584009,0.09033746,,0.000484341,0.131643945,0.130891287,0.055307187
,,,,,image/23534.jpg,0.07010747,,,,,0.000484341,0.131643945,0.130891287,,0.000554317,0.150663304,0.149538592,0.07010747
,,,,,image/23535.jpg,0.07417756,,,,,0.000554317,0.150663304,0.149538592,,0.000545414,0.148243491,0.147171649,0.07417756
,,,,,image/23536.jpg,0.068879453,,,,,0.000545414,0.148243491,0.147171649,,0.000474818,0.129055577,0.128346164,0.068879453
,,,,,image/23537.jpg,0.055835771,,,,,0.000474818,0.129055577,0.128346164,,0.000350566,0.095283718,0.094996919,0.055835771
,,,,,image/23538.jpg,0.036142105,,,,,0.000350566,0.095283718,0.094996919,,0.000182532,0.049612144,0.0495715,0.036142105
,,,,,image/23539.jpg,0.016279194,,,,,0.000182532,0.049612144,0.0495715,,5.72E-05,0.015546528,0.015545276,0.016279194
,,,,,image/23540.jpg,0.022006033,,,,,5.72E-05,0.015546528,0.015545276,,0.00026713,0.072606037,0.072478855,0.022006033
,,,,,image/23541.jpg,0.040988466,,,,,0.00026713,0.072606037,0.072478855,,0.000337495,0.091731009,0.091475008,0.040988466
,,,,,image/23542.jpg,0.031521111,,,,,0.000337495,0.091731009,0.091475008,,0.000127385,0.034623261,0.034609436,0.031521111
,,,,,image/23543.jpg,0.021433279,,,,,0.000127385,0.034623261,0.034609436,,0.000188257,0.051168266,0.05112368,0.021433279
,,,,,image/23544.jpg,0.025011738,,,,,0.000188257,0.051168266,0.05112368,,0.000180141,0.048962341,0.048923271,0.025011738
,,,,,image/23545.jpg,0.021457487,,,,,0.000180141,0.048962341,0.048923271,,0.000135848,0.036923444,0.036906678,0.021457487
,,,,,image/23546.jpg,0.014727758,,,,,0.000135848,0.036923444,0.036906678,,8.10E-05,0.022007907,0.022004354,0.014727758
,,,,,image/23547.jpg,0.015036899,,,,,8.10E-05,0.022007907,0.022004354,,0.000140404,0.038161749,0.03814324,0.015036899
,,,,,image/23548.jpg,0.023599751,,,,,0.000140404,0.038161749,0.03814324,,0.000207193,0.056315183,0.056255764,0.023599751
,,,,,image/23549.jpg,0.022554625,,,,,0.000207193,0.056315183,0.056255764,,0.000125003,0.033975799,0.033962735,0.022554625
,,,,,image/23550.jpg,0.019955745,,,,,0.000125003,0.033975799,0.033962735,,0.000168846,0.045892421,0.045860244,0.019955745
,,,,,image/23551.jpg,0.027954532,,,,,0.000168846,0.045892421,0.045860244,,0.000243023,0.066053701,0.065957886,0.027954532
,,,,,image/23552.jpg,0.02597036,,,,,0.000243023,0.066053701,0.065957886,,0.000139594,0.037941746,0.037923555,0.02597036
,,,,,image/23553.jpg,0.0074841,,,,,0.000139594,0.037941746,0.037923555,,-2.94E-05,-0.007987325,-0.007987155,0.0074841
,,,,,image/23554.jpg,-0.006882774,,,,,-2.94E-05,-0.007987325,-0.007987155,,-7.19E-05,-0.019546428,-0.019543939,-0.006882774
,,,,,image/23555.jpg,-0.018616905,,,,,-7.19E-05,-0.019546428,-0.019543939,,-0.000202277,-0.054978973,-0.054923679,-0.018616905
,,,,,image/23556.jpg,-0.02043405,,,,,-0.000202277,-0.054978973,-0.054923679,,-9.87E-05,-0.026818947,-0.026812519,-0.02043405
,,,,,image/23557.jpg,-0.005123179,,,,,-9.87E-05,-0.026818947,-0.026812519,,2.33E-05,0.006319887,0.006319803,-0.005123179
,,,,,image/23558.jpg,0.003940684,,,,,2.33E-05,0.006319887,0.006319803,,3.47E-05,0.009443216,0.009442935,0.003940684
,,,,,image/23559.jpg,-0.004819406,,,,,3.47E-05,0.009443216,0.009442935,,-0.000105697,-0.028728457,-0.028720557,-0.004819406
,,,,,image/23560.jpg,-0.019751205,,,,,-0.000105697,-0.028728457,-0.028720557,,-0.000185161,-0.050326686,-0.050284262,-0.019751205
,,,,,image/23561.jpg,-0.021453216,,,,,-0.000185161,-0.050326686,-0.050284262,,-0.000130771,-0.035543558,-0.035528601,-0.021453216
,,,,,image/23562.jpg,-0.016125317,,,,,-0.000130771,-0.035543558,-0.035528601,,-0.000106625,-0.028980776,-0.028972666,-0.016125317
,,,,,image/23563.jpg,-0.008108985,,,,,-0.000106625,-0.028980776,-0.028972666,,-1.27E-05,-0.003463289,-0.003463275,-0.008108985
,,,,,image/23564.jpg,0.001444208,,,,,-1.27E-05,-0.003463289,-0.003463275,,3.40E-05,0.00924037,0.009240107,0.001444208
,,,,,image/23565.jpg,-0.001416902,,,,,3.40E-05,0.00924037,0.009240107,,-5.49E-05,-0.014908819,-0.014907714,-0.001416902
,,,,,image/23566.jpg,-0.001603356,,,,,-5.49E-05,-0.014908819,-0.014907714,,3.13E-05,0.008494493,0.008494289,-0.001603356
,,,,,image/23567.jpg,0.006863261,,,,,3.13E-05,0.008494493,0.008494289,,6.98E-05,0.018961026,0.018958754,0.006863261
,,,,,image/23568.jpg,0.005715595,,,,,6.98E-05,0.018961026,0.018958754,,1.44E-05,0.003903647,0.003903627,0.005715595
,,,,,image/23569.jpg,-0.002961704,,,,,1.44E-05,0.003903647,0.003903627,,-5.80E-05,-0.015751745,-0.015750442,-0.002961704
,,,,,image/23570.jpg,0.000894513,,,,,-5.80E-05,-0.015751745,-0.015750442,,7.11E-05,0.019330901,0.019328493,0.000894513
,,,,,image/23571.jpg,0.009676633,,,,,7.11E-05,0.019330901,0.019328493,,7.13E-05,0.019380465,0.019378039,0.009676633
,,,,,image/23572.jpg,0.000858697,,,,,7.13E-05,0.019380465,0.019378039,,-5.87E-05,-0.015944604,-0.015943253,0.000858697
,,,,,image/23573.jpg,-0.012078591,,,,,-5.87E-05,-0.015944604,-0.015943253,,-0.000119141,-0.032382421,-0.032371109,-0.012078591
,,,,,image/23574.jpg,-0.017577893,,,,,-0.000119141,-0.032382421,-0.032371109,,-0.000139657,-0.03795868,-0.037940464,-0.017577893
,,,,,image/23575.jpg,-0.023720272,,,,,-0.000139657,-0.03795868,-0.037940464,,-0.000209721,-0.057002243,-0.056940625,-0.023720272
,,,,,image/23576.jpg,-0.027880543,,,,,-0.000209721,-0.057002243,-0.056940625,,-0.000201015,-0.054635815,-0.054581548,-0.027880543
,,,,,image/23577.jpg,-0.024425021,,,,,-0.000201015,-0.054635815,-0.054581548,,-0.000158739,-0.043145277,-0.043118535,-0.024425021
,,,,,image/23578.jpg,-0.023002586,,,,,-0.000158739,-0.043145277,-0.043118535,,-0.000180025,-0.048930804,-0.04889181,-0.023002586
,,,,,image/23579.jpg,-0.024594044,,,,,-0.000180025,-0.048930804,-0.04889181,,-0.00018221,-0.049524797,-0.049484367,-0.024594044
,,,,,image/23580.jpg,-0.020478227,,,,,-0.00018221,-0.049524797,-0.049484367,,-0.000119352,-0.032439915,-0.032428542,-0.020478227
,,,,,image/23581.jpg,-0.019574693,,,,,-0.000119352,-0.032439915,-0.032428542,,-0.000168883,-0.045902427,-0.045870229,-0.019574693
,,,,,image/23582.jpg,-0.023579094,,,,,-0.000168883,-0.045902427,-0.045870229,,-0.000178381,-0.048484085,-0.048446148,-0.023579094
,,,,,image/23583.jpg,-0.022865321,,,,,-0.000178381,-0.048484085,-0.048446148,,-0.000158358,-0.043041686,-0.043015136,-0.022865321
,,,,,image/23584.jpg,-0.009822027,,,,,-0.000158358,-0.043041686,-0.043015136,,1.37E-05,0.003727047,0.00372703,-0.009822027
,,,,,image/23585.jpg,0.008570123,,,,,1.37E-05,0.003727047,0.00372703,,0.000112447,0.030562972,0.030553461,0.008570123
,,,,,image/23586.jpg,0.014494974,,,,,0.000112447,0.030562972,0.030553461,,0.000100932,0.027433313,0.027426434,0.014494974
,,,,,image/23587.jpg,0.018460425,,,,,0.000100932,0.027433313,0.027426434,,0.000170893,0.046448628,0.046415267,0.018460425
,,,,,image/23588.jpg,0.015275606,,,,,0.000170893,0.046448628,0.046415267,,5.40E-05,0.014688215,0.014687159,0.015275606
,,,,,image/23589.jpg,0.014073046,,,,,5.40E-05,0.014688215,0.014687159,,0.000153161,0.041629046,0.041605023,0.014073046
,,,,,image/23590.jpg,0.023353379,,,,,0.000153161,0.041629046,0.041605023,,0.000190783,0.051854898,0.051808495,0.023353379
,,,,,image/23591.jpg,0.02761648,,,,,0.000190783,0.051854898,0.051808495,,0.000216059,0.058724792,0.058657425,0.02761648
,,,,,image/23592.jpg,0.023927949,,,,,0.000216059,0.058724792,0.058657425,,0.000136392,0.037071338,0.03705437,0.023927949
,,,,,image/23593.jpg,0.02277817,,,,,0.000136392,0.037071338,0.03705437,,0.000199084,0.05411103,0.05405831,0.02277817
,,,,,image/23594.jpg,0.018582193,,,,,0.000199084,0.05411103,0.05405831,,7.46E-05,0.02027324,0.020270464,0.018582193
,,,,,image/23595.jpg,0.006421483,,,,,7.46E-05,0.02027324,0.020270464,,1.99E-05,0.005415521,0.005415468,0.006421483
,,,,,image/23596.jpg,0.001300056,,,,,1.99E-05,0.005415521,0.005415468,,-7.92E-07,-0.000215245,-0.000215245,0.001300056
,,,,,image/23597.jpg,0.002653746,,,,,-7.92E-07,-0.000215245,-0.000215245,,3.98E-05,0.010830653,0.01083023,0.002653746
,,,,,image/23598.jpg,0.010772669,,,,,3.98E-05,0.010830653,0.01083023,,0.000118733,0.032271644,0.032260448,0.010772669
,,,,,image/23599.jpg,0.008718198,,,,,0.000118733,0.032271644,0.032260448,,9.61E-06,0.002612348,0.002612342,0.008718198
,,,,,image/23600.jpg,0.005925302,,,,,9.61E-06,0.002612348,0.002612342,,7.76E-05,0.021091991,0.021088864,0.005925302
,,,,,image/23601.jpg,0.024228358,,,,,7.76E-05,0.021091991,0.021088864,,0.000279508,0.075970218,0.075824568,0.024228358
,,,,,image/23602.jpg,0.024216424,,,,,0.000279508,0.075970218,0.075824568,,7.74E-05,0.021044235,0.021041129,0.024216424
,,,,,image/23603.jpg,0.003928338,,,,,7.74E-05,0.021044235,0.021041129,,-1.96E-05,-0.005327829,-0.005327779,0.003928338
,,,,,image/23604.jpg,0.005346825,,,,,-1.96E-05,-0.005327829,-0.005327779,,9.83E-05,0.026721436,0.026715079,0.005346825
,,,,,image/23605.jpg,0.023792846,,,,,9.83E-05,0.026721436,0.026715079,,0.000252257,0.06856344,0.068456304,0.023792846
,,,,,image/23606.jpg,0.034706312,,,,,0.000252257,0.06856344,0.068456304,,0.000259328,0.070485323,0.070368942,0.034706312
,,,,,image/23607.jpg,0.022424014,,,,,0.000259328,0.070485323,0.070368942,,7.11E-05,0.019329522,0.019327115,0.022424014
,,,,,image/23608.jpg,-0.000582479,,,,,7.11E-05,0.019329522,0.019327115,,-7.97E-05,-0.021660417,-0.02165703,-0.000582479
,,,,,image/23609.jpg,-0.004377508,,,,,-7.97E-05,-0.021660417,-0.02165703,,1.53E-05,0.004147021,0.004146997,-0.004377508
,,,,,image/23610.jpg,0.009487797,,,,,1.53E-05,0.004147021,0.004146997,,0.000124419,0.033817073,0.033804191,0.009487797
,,,,,image/23611.jpg,0.015127202,,,,,0.000124419,0.033817073,0.033804191,,9.83E-05,0.026710968,0.026704619,0.015127202
,,,,,image/23612.jpg,0.016644325,,,,,9.83E-05,0.026710968,0.026704619,,0.000146776,0.039893827,0.039872683,0.016644325
,,,,,image/23613.jpg,0.014888759,,,,,0.000146776,0.039893827,0.039872683,,7.24E-05,0.019684897,0.019682355,0.014888759
,,,,,image/23614.jpg,0.00439091,,,,,7.24E-05,0.019684897,0.019682355,,-7.80E-06,-0.002118718,-0.002118715,0.00439091
,,,,,image/23615.jpg,0.009413135,,,,,-7.80E-06,-0.002118718,-0.002118715,,0.000146403,0.039792238,0.039771255,0.009413135
,,,,,image/23616.jpg,0.018766108,,,,,0.000146403,0.039792238,0.039771255,,0.000129904,0.035307837,0.035293176,0.018766108
,,,,,image/23617.jpg,0.014669947,,,,,0.000129904,0.035307837,0.035293176,,8.61E-05,0.023390876,0.023386611,0.014669947
,,,,,image/23618.jpg,0.017978874,,,,,8.61E-05,0.023390876,0.023386611,,0.000178687,0.048567015,0.048528883,0.017978874
,,,,,image/23619.jpg,0.019216067,,,,,0.000178687,0.048567015,0.048528883,,0.000104279,0.028342971,0.028335386,0.019216067
,,,,,image/23620.jpg,0.007456537,,,,,0.000104279,0.028342971,0.028335386,,5.48E-06,0.001490765,0.001490764,0.007456537
,,,,,image/23621.jpg,0.003343767,,,,,5.48E-06,0.001490765,0.001490764,,4.37E-05,0.011884864,0.011884304,0.003343767
,,,,,image/23622.jpg,0.009542988,,,,,4.37E-05,0.011884864,0.011884304,,9.67E-05,0.026293703,0.026287647,0.009542988
,,,,,image/23623.jpg,0.020255346,,,,,9.67E-05,0.026293703,0.026287647,,0.000201576,0.05478846,0.054733738,0.020255346
,,,,,image/23624.jpg,-0.002014836,,,,,0.000201576,0.05478846,0.054733738,,-0.000231331,-0.062875744,-0.062793084,-0.002014836
,,,,,image/23625.jpg,-0.042292031,,,,,-0.000231331,-0.062875744,-0.062793084,,-0.000392855,-0.106778101,-0.106375042,-0.042292031
,,,,,image/23626.jpg,-0.02558229,,,,,-0.000392855,-0.106778101,-0.106375042,,1.49E-05,0.004045902,0.00404588,-0.02558229
,,,,,image/23627.jpg,0.017899395,,,,,1.49E-05,0.004045902,0.00404588,,0.000248913,0.067654638,0.067551699,0.017899395
,,,,,image/23628.jpg,0.038508311,,,,,0.000248913,0.067654638,0.067551699,,0.000318976,0.086697793,0.086481546,0.038508311
,,,,,image/23629.jpg,0.020677288,,,,,0.000318976,0.086697793,0.086481546,,-1.39E-05,-0.00377241,-0.003772392,0.020677288
,,,,,image/23630.jpg,0.000472944,,,,,-1.39E-05,-0.00377241,-0.003772392,,2.08E-05,0.005664228,0.005664168,0.000472944
,,,,,image/23631.jpg,0.001579383,,,,,2.08E-05,0.005664228,0.005664168,,2.40E-06,0.000653366,0.000653366,0.001579383
,,,,,image/23632.jpg,-0.004497243,,,,,2.40E-06,0.000653366,0.000653366,,-6.86E-05,-0.0186445,-0.01864234,-0.004497243
,,,,,image/23633.jpg,-0.00803386,,,,,-6.86E-05,-0.0186445,-0.01864234,,-4.96E-05,-0.013493917,-0.013493099,-0.00803386
,,,,,image/23634.jpg,-0.009583546,,,,,-4.96E-05,-0.013493917,-0.013493099,,-9.14E-05,-0.024846195,-0.024841084,-0.009583546
,,,,,image/23635.jpg,-0.023221026,,,,,-9.14E-05,-0.024846195,-0.024841084,,-0.000250729,-0.068148223,-0.068043018,-0.023221026
,,,,,image/23636.jpg,-0.020134285,,,,,-0.000250729,-0.068148223,-0.068043018,,-4.60E-05,-0.012494774,-0.012494123,-0.020134285
,,,,,image/23637.jpg,0.004868399,,,,,-4.60E-05,-0.012494774,-0.012494123,,0.000117655,0.031978613,0.031967719,0.004868399
,,,,,image/23638.jpg,0.005085693,,,,,0.000117655,0.031978613,0.031967719,,-4.28E-05,-0.01162547,-0.011624947,0.005085693
,,,,,image/23639.jpg,-0.021633279,,,,,-4.28E-05,-0.01162547,-0.011624947,,-0.000276117,-0.075048592,-0.074908168,-0.021633279
,,,,,image/23640.jpg,-0.043938904,,,,,-0.000276117,-0.075048592,-0.074908168,,-0.000372298,-0.101190726,-0.100847449,-0.043938904
,,,,,image/23641.jpg,-0.051175508,,,,,-0.000372298,-0.101190726,-0.100847449,,-0.000383479,-0.104229585,-0.103854583,-0.051175508
,,,,,image/23642.jpg,-0.040890204,,,,,-0.000383479,-0.104229585,-0.103854583,,-0.000219931,-0.059777282,-0.059706233,-0.040890204
,,,,,image/23643.jpg,-0.021745907,,,,,-0.000219931,-0.059777282,-0.059706233,,-0.000100383,-0.027284162,-0.027277395,-0.021745907
,,,,,image/23644.jpg,-0.020440637,,,,,-0.000100383,-0.027284162,-0.027277395,,-0.000200659,-0.054539131,-0.054485151,-0.020440637
,,,,,image/23645.jpg,-0.028639617,,,,,-0.000200659,-0.054539131,-0.054485151,,-0.000221287,-0.060145686,-0.060073318,-0.028639617
,,,,,image/23646.jpg,-0.030713386,,,,,-0.000221287,-0.060145686,-0.060073318,,-0.000231283,-0.062862838,-0.062780228,-0.030713386
,,,,,image/23647.jpg,-0.032421921,,,,,-0.000231283,-0.062862838,-0.062780228,,-0.000246532,-0.067007475,-0.066907456,-0.032421921
,,,,,image/23648.jpg,-0.027154356,,,,,-0.000246532,-0.067007475,-0.066907456,,-0.000153547,-0.041734171,-0.041709967,-0.027154356
,,,,,image/23649.jpg,-0.013951094,,,,,-0.000153547,-0.041734171,-0.041709967,,-5.19E-05,-0.014095341,-0.014094408,-0.013951094
,,,,,image/23650.jpg,-0.009041593,,,,,-5.19E-05,-0.014095341,-0.014094408,,-8.12E-05,-0.022075547,-0.022071962,-0.009041593
,,,,,image/23651.jpg,-0.018052791,,,,,-8.12E-05,-0.022075547,-0.022071962,,-0.000184626,-0.050181261,-0.050139203,-0.018052791
,,,,,image/23652.jpg,-0.012212442,,,,,-0.000184626,-0.050181261,-0.050139203,,4.74E-06,0.001289436,0.001289435,-0.012212442
,,,,,image/23653.jpg,-0.006821832,,,,,4.74E-06,0.001289436,0.001289435,,-0.000105168,-0.028584546,-0.028576764,-0.006821832
,,,,,image/23654.jpg,-0.018352167,,,,,-0.000105168,-0.028584546,-0.028576764,,-0.000165055,-0.044861962,-0.044831902,-0.018352167
,,,,,image/23655.jpg,-0.01193308,,,,,-0.000165055,-0.044861962,-0.044831902,,-1.07E-05,-0.002900426,-0.002900418,-0.01193308
,,,,,image/23656.jpg,0.003857036,,,,,-1.07E-05,-0.002900426,-0.002900418,,6.74E-05,0.018330613,0.018328561,0.003857036
,,,,,image/23657.jpg,0.007636505,,,,,6.74E-05,0.018330613,0.018328561,,4.50E-05,0.012218067,0.012217459,0.007636505
,,,,,image/23658.jpg,-0.00600451,,,,,4.50E-05,0.012218067,0.012217459,,-0.000133375,-0.036251366,-0.036235499,-0.00600451
,,,,,image/23659.jpg,-0.00916076,,,,,-0.000133375,-0.036251366,-0.036235499,,-1.50E-06,-0.000407542,-0.000407542,-0.00916076
,,,,,image/23660.jpg,0.006387446,,,,,-1.50E-06,-0.000407542,-0.000407542,,9.55E-05,0.025963157,0.025957326,0.006387446
,,,,,image/23661.jpg,0.012722057,,,,,9.55E-05,0.025963157,0.025957326,,9.17E-05,0.024936068,0.024930901,0.012722057
,,,,,image/23662.jpg,0.015708293,,,,,9.17E-05,0.024936068,0.024930901,,0.000139516,0.037920429,0.037902269,0.015708293
,,,,,image/23663.jpg,0.012765574,,,,,0.000139516,0.037920429,0.037902269,,4.84E-05,0.013160788,0.013160028,0.012765574
,,,,,image/23664.jpg,0.011741097,,,,,4.84E-05,0.013160788,0.013160028,,0.00012442,0.033817243,0.03380436,0.011741097
,,,,,image/23665.jpg,0.026705378,,,,,0.00012442,0.033817243,0.03380436,,0.000269121,0.073147194,0.073017153,0.026705378
,,,,,image/23666.jpg,0.029923081,,,,,0.000269121,0.073147194,0.073017153,,0.000171851,0.046709095,0.046675171,0.029923081
,,,,,image/23667.jpg,0.017116862,,,,,0.000171851,0.046709095,0.046675171,,8.02E-05,0.021795727,0.021792277,0.017116862
,,,,,image/23668.jpg,0.016023124,,,,,8.02E-05,0.021795727,0.021792277,,0.000155723,0.042325465,0.042300218,0.016023124
,,,,,image/23669.jpg,0.017067852,,,,,0.000155723,0.042325465,0.042300218,,9.56E-05,0.025977031,0.02597119,0.017067852
,,,,,image/23670.jpg,0.014049356,,,,,9.56E-05,0.025977031,0.02597119,,0.000111242,0.030235442,0.030226233,0.014049356
,,,,,image/23671.jpg,0.0145117,,,,,0.000111242,0.030235442,0.030226233,,0.000102383,0.027827748,0.027820568,0.0145117
,,,,,image/23672.jpg,0.015357142,,,,,0.000102383,0.027827748,0.027820568,,0.000123696,0.03362066,0.033608001,0.015357142
,,,,,image/23673.jpg,0.019064313,,,,,0.000123696,0.03362066,0.033608001,,0.000157009,0.042675129,0.042649251,0.019064313
,,,,,image/23674.jpg,0.016411168,,,,,0.000157009,0.042675129,0.042649251,,8.46E-05,0.022999474,0.02299542,0.016411168
,,,,,image/23675.jpg,0.00166474,,,,,8.46E-05,0.022999474,0.02299542,,-6.01E-05,-0.016337913,-0.01633646,0.00166474
,,,,,image/23676.jpg,-0.003691411,,,,,-6.01E-05,-0.016337913,-0.01633646,,5.78E-06,0.001570816,0.001570815,-0.003691411
,,,,,image/23677.jpg,0.002062002,,,,,5.78E-06,0.001570816,0.001570815,,2.46E-05,0.006677293,0.006677194,0.002062002
,,,,,image/23678.jpg,0.003358243,,,,,2.46E-05,0.006677293,0.006677194,,2.49E-05,0.006755883,0.00675578,0.003358243
,,,,,image/23679.jpg,-0.000119098,,,,,2.49E-05,0.006755883,0.00675578,,-2.66E-05,-0.007232297,-0.007232171,-0.000119098
,,,,,image/23680.jpg,-0.003999177,,,,,-2.66E-05,-0.007232297,-0.007232171,,-3.22E-05,-0.008764761,-0.008764536,-0.003999177
,,,,,image/23681.jpg,-0.001156903,,,,,-3.22E-05,-0.008764761,-0.008764536,,1.52E-05,0.004136949,0.004136925,-0.001156903
,,,,,image/23682.jpg,0.003821353,,,,,1.52E-05,0.004136949,0.004136925,,4.10E-05,0.01114895,0.011148488,0.003821353
,,,,,image/23683.jpg,0.004150273,,,,,4.10E-05,0.01114895,0.011148488,,2.01E-05,0.005452659,0.005452605,0.004150273
,,,,,image/23684.jpg,0.001461074,,,,,2.01E-05,0.005452659,0.005452605,,1.44E-06,0.00039169,0.00039169,0.001461074
,,,,,image/23685.jpg,0.00280426,,,,,1.44E-06,0.00039169,0.00039169,,3.98E-05,0.010825772,0.01082535,0.00280426
,,,,,image/23686.jpg,0.002897414,,,,,3.98E-05,0.010825772,0.01082535,,2.81E-06,0.000764306,0.000764306,0.002897414
,,,,,image/23687.jpg,0.010529717,,,,,2.81E-06,0.000764306,0.000764306,,0.000152238,0.041378154,0.041354563,0.010529717
,,,,,image/23688.jpg,0.018815262,,,,,0.000152238,0.041378154,0.041354563,,0.000124796,0.033919485,0.033906485,0.018815262
,,,,,image/23689.jpg,0.015701364,,,,,0.000124796,0.033919485,0.033906485,,0.000106354,0.028907019,0.028898971,0.015701364
,,,,,image/23690.jpg,0.017157233,,,,,0.000106354,0.028907019,0.028898971,,0.00014625,0.039750879,0.039729961,0.017157233
,,,,,image/23691.jpg,0.032151002,,,,,0.00014625,0.039750879,0.039729961,,0.000327847,0.089108781,0.088874046,0.032151002
,,,,,image/23692.jpg,0.036022329,,,,,0.000327847,0.089108781,0.088874046,,0.000203353,0.05527145,0.055215269,0.036022329
,,,,,image/23693.jpg,0.037155,,,,,0.000203353,0.05527145,0.055215269,,0.000344655,0.093677318,0.093404732,0.037155
