index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az
47:54.0,1.47943E+18,640,480,center_camera,center/1479426474026299835.jpg,-0.171042264,0.125,2.759230556,37.54663086,-122.3241348,-10.61453723,0.14685997,4,0,0.149950415,0.547968343,-0.204063314,9.81
47:54.1,1.47943E+18,640,480,center_camera,center/1479426474076306509.jpg,-0.171042264,0.125,2.779589983,37.54663086,-122.3241348,-10.62434488,0.146997269,4,0,0.149950415,0.57,-0.212116249,9.831162486
47:54.1,1.47943E+18,640,480,center_camera,center/1479426474126253882.jpg,-0.171042264,0.1875,2.802669013,37.54663467,-122.3241348,-10.63358552,0.147004864,4,0,0.149950415,0.624963755,-0.207445633,9.985181223
47:54.2,1.47943E+18,640,480,center_camera,center/1479426474176252518.jpg,-0.171042264,0.30097452,2.825728861,37.54663467,-122.3241348,-10.64113431,0.147228712,4,0,0.149950415,0.64,-0.194863313,9.885683435
47:54.2,1.47943E+18,640,480,center_camera,center/1479426474226272071.jpg,-0.171042264,0.519459447,2.847039067,37.54663467,-122.3241348,-10.63774093,0.147021432,4,0,0.149950415,0.597681815,-0.25,10.07695456
47:54.3,1.47943E+18,640,480,center_camera,center/1479426474276379110.jpg,-0.169626833,0.613186389,2.868394303,37.54663467,-122.3241348,-10.64691986,0.147034521,4,0,0.149950415,0.56,-0.234514251,9.792286228
47:54.3,1.47943E+18,640,480,center_camera,center/1479426474326354704.jpg,-0.168775268,0.6875,2.888601835,37.54663467,-122.3241272,-10.65625163,0.147222177,4,0,0.149950415,0.59431284,-0.21715642,9.738435798
47:54.4,1.47943E+18,640,480,center_camera,center/1479426474376360139.jpg,-0.164414799,0.737328715,2.913850867,37.54663467,-122.3241272,-10.66580746,0.14695068,4,0,0.149950415,0.637096417,-0.167096417,9.851928347
47:54.4,1.47943E+18,640,480,center_camera,center/1479426474426452319.jpg,-0.161786205,0.8125,2.936953744,37.54663849,-122.3241272,-10.68186138,0.147131968,4,0,0.149950415,0.62,-0.242927931,9.780720685
47:54.5,1.47943E+18,640,480,center_camera,center/1479426474476368307.jpg,-0.157079637,0.924103267,2.958729447,37.54663849,-122.3241272,-10.67386912,0.147305716,4,0,0.149950415,0.623929175,-0.233929175,9.918937631
47:54.5,1.47943E+18,640,480,center_camera,center/1479426474526385376.jpg,-0.151339944,1,2.980984441,37.54663849,-122.3241272,-10.6835792,0.147153088,4,0,0.149950415,0.626359719,-0.18,10.01
47:54.6,1.47943E+18,640,480,center_camera,center/1479426474576358110.jpg,-0.142112964,0.901545746,3.009341332,37.54663849,-122.3241196,-10.69100384,0.146804349,4,0,0.149950415,0.656489808,-0.213510192,9.974898084
47:54.6,1.47943E+18,640,480,center_camera,center/1479426474626403322.jpg,-0.139626339,0.715582514,3.029307358,37.54663849,-122.3241196,-10.70199703,0.146894415,4,0,0.149950415,0.61,-0.23,10.06760538
47:54.7,1.47943E+18,640,480,center_camera,center/1479426474676401431.jpg,-0.139626339,0.660081489,3.049731278,37.54663849,-122.3241196,-10.71096344,0.147305043,4,0,0.149950415,0.586991329,-0.173495665,9.879913293
47:54.7,1.47943E+18,640,480,center_camera,center/1479426474726485265.jpg,-0.139140223,0.8125,3.070218107,37.5466423,-122.3241196,-10.7057774,0.146677328,4,0,0.149950415,0.58357062,-0.22357062,9.774293802
47:54.8,1.47943E+18,640,480,center_camera,center/1479426474776370005.jpg,-0.134790383,0.8125,3.092534488,37.5466423,-122.3241196,-10.71404803,0.14687254,4,0,0.149950415,0.586257661,-0.26,9.772576608
47:54.8,1.47943E+18,640,480,center_camera,center/1479426474826489934.jpg,-0.130430437,0.875,3.114635777,37.5466423,-122.3241119,-10.72785473,0.146857597,4,0,0.149950415,0.651688553,-0.224155724,9.872073218
47:54.9,1.47943E+18,640,480,center_camera,center/1479426474876448561.jpg,-0.127409041,0.875,3.13694402,37.5466423,-122.3241119,-10.73810191,0.146630903,4,0,0.149950415,0.605814497,-0.23,9.868144969
47:54.9,1.47943E+18,640,480,center_camera,center/1479426474926457155.jpg,-0.125663713,0.828827431,3.157006833,37.5466423,-122.3241119,-10.75075385,0.146672439,4,0,0.149950415,0.588212858,-0.235893571,10.15893571
47:55.0,1.47943E+18,640,480,center_camera,center/1479426474976516312.jpg,-0.125663713,0.8125,3.181339768,37.5466423,-122.3241119,-10.75072672,0.146870207,4,0,0.149950415,0.575710491,-0.221420982,10.04860558
47:55.0,1.47943E+18,640,480,center_camera,center/1479426475026472085.jpg,-0.121732887,0.875,3.204879447,37.54664612,-122.3241119,-10.7626322,0.147033048,4,0,0.149950415,0.631322093,-0.198677907,9.853389534
47:55.1,1.47943E+18,640,480,center_camera,center/1479426475076488784.jpg,-0.113888313,0.984175141,3.227742249,37.54664612,-122.3241043,-10.77498868,0.147001226,4,0,0.149950415,0.610446354,-0.255223177,9.762231769
47:55.1,1.47943E+18,640,480,center_camera,center/1479426475126478780.jpg,-0.103888023,1,3.249207829,37.54664612,-122.3241043,-10.78886659,0.146959512,4,0,0.149950415,0.67,-0.230468468,9.857657662
47:55.2,1.47943E+18,640,480,center_camera,center/1479426475176481540.jpg,-0.096450988,1,3.272085104,37.54664612,-122.3241043,-10.80061923,0.14689212,4,0,0.149950415,0.589873879,-0.17506306,10.10619815
47:55.2,1.47943E+18,640,480,center_camera,center/1479426475226448261.jpg,-0.090757124,0.922919285,3.294258852,37.54664612,-122.3241043,-10.79679709,0.146695185,4,0,0.149950415,0.6,-0.234859691,9.912806188
47:55.3,1.47943E+18,640,480,center_camera,center/1479426475276520928.jpg,-0.089473635,0.829038595,3.319282062,37.54664993,-122.3241043,-10.80747816,0.146845339,4,0,0.149950415,0.620006378,-0.224990434,9.909936224
47:55.3,1.47943E+18,640,480,center_camera,center/1479426475326486989.jpg,-0.089390623,0.673934021,3.33791989,37.54664993,-122.3240967,-10.82195874,0.147037943,4,0,0.149950415,0.584694668,-0.254694668,9.71610664
47:55.4,1.47943E+18,640,480,center_camera,center/1479426475376537090.jpg,-0.090757124,0.625,3.358006469,37.54664993,-122.3240967,-10.83734185,0.14729952,4,0,0.149950415,0.56,-0.180837157,9.701628426
47:55.4,1.47943E+18,640,480,center_camera,center/1479426475426543169.jpg,-0.089011788,0.700234136,3.376697908,37.54664993,-122.3240967,-10.85091859,0.147038797,4,0,0.149950415,0.614629709,-0.200740583,9.871108743
47:55.5,1.47943E+18,640,480,center_camera,center/1479426475476552350.jpg,-0.089011788,0.75,3.400436973,37.54664993,-122.3240967,-10.84729671,0.146860311,4,0,0.149950415,0.624438569,-0.241122862,9.71
47:55.5,1.47943E+18,640,480,center_camera,center/1479426475526501600.jpg,-0.090757124,0.75,3.421113801,37.54665375,-122.3240891,-10.86325511,0.147059447,4,0,0.149950415,0.641112371,-0.293331444,9.898876295
47:55.6,1.47943E+18,640,480,center_camera,center/1479426475576534585.jpg,-0.089517682,0.75,3.442028999,37.54665375,-122.3240891,-10.87505791,0.146512102,4,0,0.149950415,0.555827338,-0.218345324,9.868273381
47:55.6,1.47943E+18,640,480,center_camera,center/1479426475626604028.jpg,-0.089011788,0.699202607,3.459893622,37.54665375,-122.3240891,-10.88780451,0.147125221,4,0,0.149950415,0.561622867,-0.17,9.91
47:55.7,1.47943E+18,640,480,center_camera,center/1479426475676640906.jpg,-0.089011788,0.75,3.481684533,37.54665375,-122.3240891,-10.89748816,0.147045751,4,0,0.149950415,0.578191557,-0.23,9.71
47:55.7,1.47943E+18,640,480,center_camera,center/1479426475726534045.jpg,-0.089011788,0.625,3.507061224,37.54665375,-122.3240891,-10.89429478,0.147218026,4,0,0.149950415,0.596074599,-0.21,9.946909377
47:55.8,1.47943E+18,640,480,center_camera,center/1479426475776543655.jpg,-0.089011788,0.5625,3.530786609,37.54665756,-122.3240814,-10.90560323,0.146560486,4,0,0.149950415,0.647420528,-0.22,9.935794721
47:55.8,1.47943E+18,640,480,center_camera,center/1479426475826603940.jpg,-0.090757124,0.511984326,3.551597884,37.54665756,-122.3240814,-10.92092026,0.14692727,4,0,0.149950415,0.596475231,-0.256475231,10.01
47:55.9,1.47943E+18,640,480,center_camera,center/1479426475876685425.jpg,-0.090757124,0.5625,3.572441438,37.54665756,-122.3240814,-10.93547275,0.146929115,4,0,0.149950415,0.589158148,-0.230841852,10.03133494
47:55.9,1.47943E+18,640,480,center_camera,center/1479426475926682878.jpg,-0.090757124,0.574165833,3.592703675,37.54665756,-122.3240814,-10.94942775,0.146740646,4,0,0.149950415,0.570693465,-0.243564488,9.977725278
47:56.0,1.47943E+18,640,480,center_camera,center/1479426475976641022.jpg,-0.090757124,0.625,3.611248596,37.54665756,-122.3240738,-10.94638208,0.147086769,4,0,0.149950415,0.582996383,-0.24,9.880036172
47:56.0,1.47943E+18,640,480,center_camera,center/1479426476026700789.jpg,-0.090757124,0.625,3.6320175,37.54666138,-122.3240738,-10.95828875,0.147012786,4,0,0.149950415,0.593356322,-0.25,9.909310345
47:56.1,1.47943E+18,640,480,center_camera,center/1479426476076648159.jpg,-0.090757124,0.625,3.652827438,37.54666138,-122.3240738,-10.97084444,0.146661305,4,0,0.149950415,0.64,-0.236178546,9.71
47:56.1,1.47943E+18,640,480,center_camera,center/1479426476126665212.jpg,-0.090757124,0.5625,3.673658293,37.54666138,-122.3240738,-10.98525674,0.146575376,4,0,0.149950415,0.54,-0.273851269,10.01084341
47:56.2,1.47943E+18,640,480,center_camera,center/1479426476176615644.jpg,-0.090757124,0.458461042,3.69442739,37.54666138,-122.3240662,-11.00075805,0.146937951,4,0,0.149950415,0.603016611,-0.243966778,9.91
47:56.2,1.47943E+18,640,480,center_camera,center/1479426476226620120.jpg,-0.090757124,0.375,3.715223523,37.54666138,-122.3240662,-11.00248386,0.146866963,4,0,0.149950415,0.56,-0.284309704,10.07439367
47:56.3,1.47943E+18,640,480,center_camera,center/1479426476276633917.jpg,-0.090757124,0.3125,3.736010029,37.54666519,-122.3240662,-11.01357911,0.146918097,4,0,0.149950415,0.58,-0.247954221,9.7331092
47:56.3,1.47943E+18,640,480,center_camera,center/1479426476326749330.jpg,-0.092502452,0.302626029,3.756872139,37.54666519,-122.3240662,-11.03187187,0.14692754,4,0,0.149950415,0.635399387,-0.225399387,9.663993867
47:56.4,1.47943E+18,640,480,center_camera,center/1479426476376650016.jpg,-0.093635738,0.209417195,3.780411054,37.54666519,-122.3240585,-11.04644694,0.146909282,4,0,0.149950415,0.617483165,-0.250067342,9.935168354
47:56.4,1.47943E+18,640,480,center_camera,center/1479426476426743648.jpg,-0.094508463,0.115665003,3.803607556,37.54666519,-122.3240585,-11.06203693,0.146730303,4,0,0.149950415,0.494984991,-0.2,10.12492496
47:56.5,1.47943E+18,640,480,center_camera,center/1479426476476767077.jpg,-0.095993109,0.125,3.822060968,37.54666519,-122.3240585,-11.06275851,0.146613265,4,0,0.149950415,0.552476511,-0.292570466,9.684295343
47:56.5,1.47943E+18,640,480,center_camera,center/1479426476526727665.jpg,-0.095993109,0.196290173,3.840060922,37.54666901,-122.3240585,-11.07632431,0.146947765,4,0,0.149950415,0.624445027,-0.267777487,10.06887171
47:56.6,1.47943E+18,640,480,center_camera,center/1479426476576747580.jpg,-0.095993109,0.352373925,3.858094314,37.54666901,-122.3240509,-11.08829424,0.146214947,4,0,0.149950415,0.560922483,-0.287730621,9.655387585
47:56.6,1.47943E+18,640,480,center_camera,center/1479426476626834233.jpg,-0.095993109,0.4375,3.881705316,37.54666901,-122.3240509,-11.10682003,0.14704021,4,0,0.149950415,0.593916837,-0.227833673,9.649168367
47:56.7,1.47943E+18,640,480,center_camera,center/1479426476676814532.jpg,-0.095993109,0.5,3.902492468,37.54666901,-122.3240509,-11.11998302,0.146949368,4,0,0.149950415,0.594273265,-0.233590103,10.01
47:56.7,1.47943E+18,640,480,center_camera,center/1479426476726817863.jpg,-0.095993109,0.5,3.917731938,37.54667282,-122.3240509,-11.11602358,0.146764722,4,0,0.149950415,0.616074436,-0.258037218,9.947292862
47:56.8,1.47943E+18,640,480,center_camera,center/1479426476776801613.jpg,-0.095993109,0.538998735,3.938533149,37.54667282,-122.3240433,-11.12815259,0.146987157,4,0,0.149950415,0.55820726,-0.23641452,9.792072598
47:56.8,1.47943E+18,640,480,center_camera,center/1479426476826854966.jpg,-0.095993109,0.632616012,3.959348736,37.54667282,-122.3240433,-11.14505367,0.14712548,4,0,0.149950415,0.501585011,-0.296829979,9.91
47:56.9,1.47943E+18,640,480,center_camera,center/1479426476876736673.jpg,-0.094926583,0.75,3.981789717,37.54667282,-122.3240433,-11.15995043,0.146870165,4,0,0.149950415,0.541500429,-0.276999141,9.81
47:56.9,1.47943E+18,640,480,center_camera,center/1479426476926815724.jpg,-0.090368308,0.875,4.006483845,37.54667282,-122.3240433,-11.17940186,0.147417884,4,0,0.149950415,0.607049783,-0.204425326,9.895248915
47:57.0,1.47943E+18,640,480,center_camera,center/1479426476976818741.jpg,-0.081660357,0.975376946,4.024494648,37.54667664,-122.3240356,-11.18000087,0.147019611,4,0,0.149950415,0.574119616,-0.24,9.982535895
47:57.0,1.47943E+18,640,480,center_camera,center/1479426477026754337.jpg,-0.074531862,1.068674731,4.04221538,37.54667664,-122.3240356,-11.19512926,0.147050871,4,0,0.149950415,0.582185891,-0.247814109,9.988141092
47:57.1,1.47943E+18,640,480,center_camera,center/1479426477076836717.jpg,-0.06422653,1.0625,4.05889125,37.54667664,-122.3240356,-11.20873299,0.146671144,4,0,0.149950415,0.660629804,-0.270629804,10.01
47:57.1,1.47943E+18,640,480,center_camera,center/1479426477126844320.jpg,-0.055518413,1.056553365,4.078570735,37.54667664,-122.3240356,-11.22791699,0.147137062,4,0,0.149950415,0.6164061,-0.21,10.01
47:57.2,1.47943E+18,640,480,center_camera,center/1479426477176879039.jpg,-0.047834141,1.0625,4.102164387,37.54668045,-122.324028,-11.24222546,0.146855918,4,0,0.149950415,0.580352818,-0.259647182,9.720584539
47:57.2,1.47943E+18,640,480,center_camera,center/1479426477226921080.jpg,-0.038081029,1.0625,4.12272566,37.54668045,-122.324028,-11.24223973,0.147363432,4,0,0.149950415,0.569232568,-0.270767432,10.18541879
47:57.3,1.47943E+18,640,480,center_camera,center/1479426477276872202.jpg,-0.027631695,1.0625,4.140978708,37.54668045,-122.324028,-11.2560458,0.146864419,4,0,0.149950415,0.61,-0.241158553,9.81
47:57.3,1.47943E+18,640,480,center_camera,center/1479426477326816993.jpg,-0.017180489,1.125,4.158984563,37.54668045,-122.3240204,-11.27005884,0.146813845,4,0,0.149950415,0.639561024,-0.259561024,9.532730308
47:57.4,1.47943E+18,640,480,center_camera,center/1479426477376889114.jpg,-0.00845639,1.125,4.18258955,37.54668427,-122.3240204,-11.28543339,0.146852821,4,0,0.149950415,0.641046926,-0.258953074,9.803020495
47:57.4,1.47943E+18,640,480,center_camera,center/1479426477426942006.jpg,-0.003490658,0.990609773,4.20618148,37.54668427,-122.3240204,-11.3035661,0.147506084,4,0,0.149950415,0.711547814,-0.30116086,10.01
47:57.5,1.47943E+18,640,480,center_camera,center/1479426477476844905.jpg,-0.003490658,0.679384135,4.226929981,37.54668427,-122.3240204,-11.3008975,0.14679234,4,0,0.149950415,0.689609913,-0.23,10.1
47:57.5,1.47943E+18,640,480,center_camera,center/1479426477526859302.jpg,-0.005235988,0.433531163,4.247398804,37.54668427,-122.3240128,-11.31465564,0.147128519,4,0,0.149950415,0.529690109,-0.290309891,10.19550658
47:57.6,1.47943E+18,640,480,center_camera,center/1479426477576904857.jpg,-0.006981317,0.3125,4.261452599,37.54668427,-122.3240128,-11.32955294,0.146700366,4,0,0.149950415,0.509633679,-0.201831603,9.71
47:57.6,1.47943E+18,640,480,center_camera,center/1479426477626983738.jpg,-0.006981317,0.44069605,4.280981859,37.54668808,-122.3240128,-11.3507982,0.147484657,4,0,0.149950415,0.629149447,-0.28,9.707164822
47:57.7,1.47943E+18,640,480,center_camera,center/1479426477676877072.jpg,-0.006981317,0.596792452,4.303318655,37.54668808,-122.3240128,-11.36748144,0.147004409,4,0,0.149950415,0.660396451,-0.319603549,9.806035491
47:57.7,1.47943E+18,640,480,center_camera,center/1479426477727028645.jpg,-0.006981317,0.628346673,4.322668449,37.54668808,-122.3240051,-11.36993696,0.146718291,4,0,0.149950415,0.679438208,-0.219859552,9.808595521
47:57.8,1.47943E+18,640,480,center_camera,center/1479426477776896795.jpg,-0.006981317,0.6875,4.343403317,37.54668808,-122.3240051,-11.38445335,0.146826428,4,0,0.149950415,0.622447713,-0.318368191,10.02550218
47:57.8,1.47943E+18,640,480,center_camera,center/1479426477826904299.jpg,-0.006981317,0.75,4.364214353,37.54669189,-122.3240051,-11.39897185,0.147404402,4,0,0.149950415,0.491173682,-0.230586841,10.01
47:57.9,1.47943E+18,640,480,center_camera,center/1479426477876994223.jpg,-0.006981317,0.783774338,4.385058806,37.54669189,-122.3239975,-11.41359726,0.148059952,4,0,0.149950415,0.566241359,-0.271503456,9.739317399
47:57.9,1.47943E+18,640,480,center_camera,center/1479426477927047895.jpg,-0.006981317,0.875,4.408650524,37.54669189,-122.3239975,-11.42862554,0.147788653,4,0,0.149950415,0.69,-0.21,9.803593219
47:58.0,1.47943E+18,640,480,center_camera,center/1479426477976991211.jpg,-0.006052211,0.841728856,4.427957411,37.54669189,-122.3239975,-11.43124688,0.150972214,4,0,0.149950415,0.600984787,-0.239015213,9.829695744
47:58.0,1.47943E+18,640,480,center_camera,center/1479426478027013782.jpg,-0.005235988,0.8125,4.444673619,37.54669571,-122.3239899,-11.44442351,0.153766718,4,0,0.149950415,0.532794461,-0.31,9.819314871
47:58.1,1.47943E+18,640,480,center_camera,center/1479426478076999620.jpg,-0.005235988,0.75,4.465432894,37.54669571,-122.3239899,-11.46245551,0.157608169,4,0,0.149950415,0.575305722,-0.290611444,9.974792914
47:58.1,1.47943E+18,640,480,center_camera,center/1479426478126958835.jpg,-0.005235988,0.625,4.486251957,37.54669571,-122.3239899,-11.47759126,0.164867073,4,0,0.149950415,0.72129889,-0.29259778,9.91
47:58.2,1.47943E+18,640,480,center_camera,center/1479426478177028038.jpg,-0.005235988,0.625,4.505643488,37.54669571,-122.3239899,-11.49087061,0.173875364,4,0,0.149950415,0.613786215,-0.248737928,9.797379284
47:58.2,1.47943E+18,640,480,center_camera,center/1479426478227042195.jpg,-0.005235988,0.625,4.522326527,37.54669952,-122.3239822,-11.50255329,0.181091825,4,0,0.149950415,0.48,-0.25686726,9.559830107
47:58.3,1.47943E+18,640,480,center_camera,center/1479426478277044922.jpg,-0.005235988,0.62432382,4.543100612,37.54669952,-122.3239822,-11.51814849,0.182380831,4,0,0.149950415,0.666922512,-0.282306279,9.725387442
47:58.3,1.47943E+18,640,480,center_camera,center/1479426478327002206.jpg,-0.005235988,0.562289847,4.563917047,37.54669952,-122.3239822,-11.53329006,0.181218218,4,0,0.149950415,0.788374878,-0.286749756,9.726251221
47:58.4,1.47943E+18,640,480,center_camera,center/1479426478377066145.jpg,-0.006981317,0.468985339,4.584690901,37.54669952,-122.3239746,-11.54569358,0.182411622,4,0,0.149950415,0.651747058,-0.34,9.727470581
47:58.4,1.47943E+18,640,480,center_camera,center/1479426478427061045.jpg,-0.006981317,0.4375,4.605537286,37.54670334,-122.3239746,-11.56204105,0.184840679,4,0,0.149950415,0.38390758,-0.33,10.01
47:58.5,1.47943E+18,640,480,center_camera,center/1479426478477070785.jpg,-0.006981317,0.375,4.622182611,37.54670334,-122.3239746,-11.56908866,0.186669646,4,0,0.149950415,0.590281007,-0.393887597,9.971124026
47:58.5,1.47943E+18,640,480,center_camera,center/1479426478527079687.jpg,-0.006981317,0.3125,4.636052365,37.54670334,-122.323967,-11.5861562,0.187965512,4,0,0.149950415,0.652028844,-0.343913467,9.730288444
47:58.6,1.47943E+18,640,480,center_camera,center/1479426478577036485.jpg,-0.011311726,0.157428648,4.649895087,37.54670334,-122.323967,-11.6044401,0.191335294,4,0,0.149950415,0.660807733,-0.346397422,9.605525246
47:58.6,1.47943E+18,640,480,center_camera,center/1479426478627160611.jpg,-0.019129393,0.061260457,4.663723661,37.54670715,-122.323967,-11.62359812,0.19761644,4,0,0.149950415,0.607517869,-0.392482131,10.1
47:58.7,1.47943E+18,640,480,center_camera,center/1479426478677150696.jpg,-0.029592367,0.125,4.680431071,37.54670715,-122.323967,-11.64311967,0.200717181,4,0,0.149950415,0.572583825,-0.405167651,10.03325443
47:58.7,1.47943E+18,640,480,center_camera,center/1479426478727125847.jpg,-0.034906585,0.125,4.69153177,37.54670715,-122.3239594,-11.64687725,0.200860088,4,0,0.149950415,0.52,-0.432466437,9.934664365
47:58.8,1.47943E+18,640,480,center_camera,center/1479426478777072037.jpg,-0.038397245,0.216639197,4.705368048,37.54670715,-122.3239594,-11.66684847,0.200602341,4,0,0.149950415,0.619153172,-0.437288293,9.737117071
47:58.8,1.47943E+18,640,480,center_camera,center/1479426478827174146.jpg,-0.038397245,0.310559725,4.719271819,37.54671097,-122.3239594,-11.68405803,0.200145198,4,0,0.149950415,0.59,-0.464564747,9.81
47:58.9,1.47943E+18,640,480,center_camera,center/1479426478877155016.jpg,-0.038397245,0.375,4.731845036,37.54671097,-122.3239517,-11.69859168,0.200308,4,0,0.149950415,0.57,-0.401534623,9.838217923
47:58.9,1.47943E+18,640,480,center_camera,center/1479426478927149172.jpg,-0.038397245,0.4375,4.741447297,37.54671097,-122.3239517,-11.71223886,0.200350535,4,0,0.149950415,0.659261453,-0.522348604,9.94087151
47:59.0,1.47943E+18,640,480,center_camera,center/1479426478977184787.jpg,-0.038397245,0.375,4.745712261,37.54671097,-122.3239517,-11.71958548,0.20027438,4,0,0.149950415,0.529851848,-0.493382717,9.976172828
47:59.0,1.47943E+18,640,480,center_camera,center/1479426479027180606.jpg,-0.038397245,0.315419575,4.755425858,37.54671478,-122.3239441,-11.73574188,0.200433464,4,0,0.149950415,0.56311886,-0.43655943,9.813217102
47:59.1,1.47943E+18,640,480,center_camera,center/1479426479077124300.jpg,-0.038397245,0.4375,4.76512622,37.54671478,-122.3239441,-11.74980494,0.200067549,4,0,0.149950415,0.623636687,-0.476363313,10.01
47:59.1,1.47943E+18,640,480,center_camera,center/1479426479127155538.jpg,-0.038397245,0.617864548,4.77468296,37.54671478,-122.3239441,-11.7676037,0.200492563,4,0,0.149950415,0.581446718,-0.456184427,9.748155727
47:59.2,1.47943E+18,640,480,center_camera,center/1479426479177191548.jpg,-0.036651913,0.714993468,4.785777198,37.5467186,-122.3239365,-11.78618928,0.200389937,4,0,0.149950415,0.6,-0.403677975,9.982999501
47:59.2,1.47943E+18,640,480,center_camera,center/1479426479227217268.jpg,-0.034906585,0.6875,4.802409989,37.5467186,-122.3239365,-11.79785497,0.201201442,4,0,0.149950415,0.632703369,-0.513648316,10.06716516
47:59.3,1.47943E+18,640,480,center_camera,center/1479426479277221326.jpg,-0.034906585,0.6875,4.812314294,37.5467186,-122.3239365,-11.81163226,0.201848611,4,0,0.149950415,0.664028155,-0.444028155,9.869718448
47:59.3,1.47943E+18,640,480,center_camera,center/1479426479327169713.jpg,-0.034906585,0.6875,4.819237766,37.5467186,-122.3239288,-11.82758447,0.202138933,4,0,0.149950415,0.55,-0.41,9.832615283
47:59.4,1.47943E+18,640,480,center_camera,center/1479426479377230041.jpg,-0.034906585,0.6875,4.824581806,37.54672241,-122.3239288,-11.84125378,0.20234026,4,0,0.149950415,0.515802334,-0.448395332,9.751976658
47:59.4,1.47943E+18,640,480,center_camera,center/1479426479427244879.jpg,-0.034906585,0.62983872,4.833118417,37.54672241,-122.3239288,-11.85851176,0.202859246,4,0,0.149950415,0.667047697,-0.507047697,9.974794408
47:59.5,1.47943E+18,640,480,center_camera,center/1479426479477194107.jpg,-0.034906585,0.6875,4.843968247,37.54672241,-122.3239212,-11.86911673,0.206476375,4,0,0.149950415,0.588602745,-0.411397255,9.91
47:59.5,1.47943E+18,640,480,center_camera,center/1479426479527286883.jpg,-0.034906585,0.630313222,4.855319408,37.54672241,-122.3239212,-11.88645836,0.211709144,4,0,0.149950415,0.603109345,-0.44,10.15630218
47:59.6,1.47943E+18,640,480,center_camera,center/1479426479577211499.jpg,-0.034906585,0.650445394,4.867797618,37.54672623,-122.3239212,-11.90319972,0.216311718,4,0,0.149950415,0.56,-0.44,10.01527909
47:59.6,1.47943E+18,640,480,center_camera,center/1479426479627275087.jpg,-0.034906585,0.75,4.880040272,37.54672623,-122.323921,-11.92415167,0.21747086,4,0,0.149950415,0.55401462,-0.43868616,9.850146201
47:59.7,1.47943E+18,640,480,center_camera,center/1479426479677299518.jpg,-0.030712331,0.762108561,4.884453127,37.54672623,-122.3239136,-11.94003033,0.218388061,4,0,0.149950415,0.364650551,-0.59,10.1
47:59.7,1.47943E+18,640,480,center_camera,center/1479426479727243913.jpg,-0.028107805,0.805963358,4.894153969,37.54672623,-122.3239136,-11.95153361,0.219173214,4,0,0.149950415,0.640487625,-0.561462874,10.00963243
47:59.8,1.47943E+18,640,480,center_camera,center/1479426479777290579.jpg,-0.021998933,0.875,4.900000095,37.54673004,-122.3239136,-11.96955076,0.221093532,4,0,0.149950415,0.7047131,-0.565095633,9.759043667
47:59.8,1.47943E+18,640,480,center_camera,center/1479426479827384025.jpg,-0.019198623,0.819019894,4.90248792,37.54673004,-122.3239059,-11.98712395,0.222663117,4,0,0.149950415,0.509646355,-0.564911589,9.760884111
47:59.9,1.47943E+18,640,480,center_camera,center/1479426479877263415.jpg,-0.017453292,0.7259713,4.905555725,37.54673004,-122.3239059,-12.0034412,0.224263375,4,0,0.149950415,0.649356226,-0.584839057,9.758390566
47:59.9,1.47943E+18,640,480,center_camera,center/1479426479927310084.jpg,-0.017453292,0.569843776,4.908006935,37.54673024,-122.3239059,-12.02208047,0.226306871,4,0,0.149950415,0.66038228,-0.61480886,9.958088598
48:00.0,1.47943E+18,640,480,center_camera,center/1479426479977222356.jpg,-0.019198623,0.42989784,4.911110878,37.54673386,-122.3238983,-12.0238677,0.226898395,4,0,0.149950415,0.604307953,-0.55,9.666920467
48:00.0,1.47943E+18,640,480,center_camera,center/1479426480027378664.jpg,-0.020729743,0.375,4.908333302,37.54673386,-122.3238983,-12.03952912,0.228937547,4,0,0.149950415,0.547293942,-0.775764647,9.867646472
48:00.1,1.47943E+18,640,480,center_camera,center/1479426480077386527.jpg,-0.022689281,0.289145237,4.908333302,37.54673386,-122.3238983,-12.05353164,0.230859925,4,0,0.149950415,0.664298584,-0.762861969,10.01854086
48:00.1,1.47943E+18,640,480,center_camera,center/1479426480127377108.jpg,-0.024434609,0.195648523,4.910748748,37.54673767,-122.3238907,-12.07244129,0.231981454,4,0,0.149950415,0.732990972,-0.788504514,10.01836059
48:00.2,1.47943E+18,640,480,center_camera,center/1479426480177326553.jpg,-0.02617994,0.102336465,4.904548357,37.54673767,-122.3238907,-12.0894206,0.232887597,4,0,0.149950415,0.516580448,-0.816709776,10.01
48:00.2,1.47943E+18,640,480,center_camera,center/1479426480227398264.jpg,-0.02617994,0.116376944,4.892433328,37.54673767,-122.3238907,-12.09568212,0.233616972,4,0,0.149950415,0.325854746,-0.804145254,9.91
48:00.3,1.47943E+18,640,480,center_camera,center/1479426480277727223.jpg,-0.027925268,0.148388742,4.884032232,37.54673767,-122.3238831,-12.11131105,0.23380187,4,0,0.149950415,0.581772606,-0.945822739,9.793545212
48:00.3,1.47943E+18,640,480,center_camera,center/1479426480327337733.jpg,-0.027663443,0.240624082,4.870277796,37.54674149,-122.3238831,-12.13042165,0.234261517,4,0,0.149950415,0.742385951,-0.953807025,9.771929755
